"EAN code";"article number";"availability";"next expected arrival"
"5998250382180";"8218";"nem elérhető";"2022-02-09"
"5998250382203";"8220";"elérhető";"2022-05-20"
"5998250382272";"8227";"elérhető";"2022-05-20"
"5998250382296";"8229";"elérhető";"2022-05-20"
"5998250382326";"8232";"elérhető";"2022-04-20"
"5998250382340";"8234";"elérhető";"2022-03-03"
"5998250382364";"8236";"elérhető";"2022-06-20"
"5998250382388";"8238";"elérhető";"2022-02-09"
"5998250382401";"8240";"nem elérhető";"2022-02-09"
"5998250382432";"8243";"nem elérhető";"2022-03-20"
"5998250382449";"8244";"nem elérhető";"2022-04-20"
"5998250382456";"8245";"elérhető";"2022-03-20"
"5998250382463";"8246";"elérhető";"2022-03-20"
"5998250382470";"8247";"elérhető";"2022-03-20"
"5998250382487";"8248";"elérhető";"2022-04-20"
"5998250382616";"8261";"elérhető";"2022-02-10"
"5998250382623";"8262";"elérhető";"2022-02-10"
"5998250382630";"8263";"elérhető";"2022-02-10"
"5998250382647";"8264";"elérhető";"2022-02-10"
"5998250382654";"8265";"elérhető";"2022-02-10"
"5998250382661";"8266";"elérhető";"2022-02-10"
"5998250382678";"8267";"elérhető";""
"5998250382685";"8268";"elérhető";"2022-06-20"
"5998250382692";"8269";"elérhető";"2022-05-20"
"5998250382708";"8270";"elérhető";"2022-05-20"
"5998250382715";"8271";"elérhető";"2022-02-14"
"5998250383378";"8337";"elérhető";"2022-02-14"
"5998250383385";"8338";"elérhető";"2022-02-14"
"5998250383392";"8339";"elérhető";"2022-04-20"
"5998250383415";"8341";"nem elérhető";"2022-02-09"
"5998250383422";"8342";"elérhető";"2022-02-09"
"5998250383439";"8343";"elérhető";"2022-02-09"
"5998250383446";"8344";"nem elérhető";"2022-03-03"
"5998250383453";"8345";"elérhető";"2022-03-03"
"5998250383460";"8346";"elérhető";"2022-02-14"
"5998250383590";"8359";"elérhető";"2022-05-20"
"5998250383651";"8365";"elérhető";""
"5998250383668";"8366";"elérhető";""
"5998250383705";"8370";"elérhető";"2022-02-09"
"5998250383712";"8371";"elérhető";"2022-02-09"
"5998250383729";"8372";"elérhető";"2022-02-09"
"5998250383736";"8373";"elérhető";"2022-06-20"
"5998250383743";"8374";"elérhető";"2022-02-09"
"5998250383750";"8375";"nem elérhető";"2022-02-09"
"5998250383767";"8376";"elérhető";"2022-02-14"
"5998250383774";"8377";"elérhető";"2022-03-03"
"5998250383798";"8379";"elérhető";"2022-06-20"
"5998250383804";"8380";"elérhető";""
"5998250383811";"8381";"nem elérhető";"2022-04-20"
"5998250383828";"8382";"elérhető";"2022-04-20"
"5998250383835";"8383";"elérhető";"2022-05-20"
"5998250383842";"8384";"elérhető";"2022-04-20"
"5998250383859";"8385";"elérhető";"2022-05-20"
"5998250383873";"8387";"elérhető";"2022-04-20"
"5998250383880";"8388";"nem elérhető";"2022-04-20"
"5998250383897";"8389";"elérhető";"2022-04-20"
"5998250383910";"8391";"elérhető";"2022-02-09"
"5998250383927";"8392";"nem elérhető";"2022-04-20"
"5998250383934";"8393";"elérhető";""
"5998250383941";"8394";"nem elérhető";"2022-02-09"
"5998250383958";"8395";"nem elérhető";"2022-02-09"
"5998250383965";"8396";"elérhető";"2022-03-03"
"5998250383972";"8397";"elérhető";"2022-03-03"
"5998250383989";"8398";"elérhető";"2022-03-03"
"5998250383996";"8399";"elérhető";"2022-06-20"
"5998250384009";"8400";"elérhető";"2022-04-20"
"5998250384092";"8409";"elérhető";"2022-02-10"
"5998250384108";"8410";"elérhető";"2022-02-10"
"5998250384146";"8414";"elérhető";""
"5998250384153";"8415";"elérhető";""
"5998250384375";"8437";"elérhető";""
"5998250384382";"8438";"elérhető";""
"5998250384399";"8439";"nem elérhető";""
"5998250384405";"8440";"nem elérhető";""
"5998250384511";"8451";"elérhető";"2022-03-03"
"5998250384528";"8452";"nem elérhető";"2022-02-09"
"5998250384535";"8453";"elérhető";""
"5998250384542";"8454";"elérhető";"2022-02-09"
"5998250384559";"8455";"elérhető";""
"5998250384580";"8458";"elérhető";"2022-02-09"
"5998250384603";"8460";"elérhető";"2022-05-20"
"5998250384764";"8476";"elérhető";"2022-02-09"
"5998250384771";"8477";"elérhető";"2022-02-09"
"5998250384788";"8478";"elérhető";"2022-04-20"
"5998250384795";"8479";"nem elérhető";"2022-02-09"
"5998250384801";"8480";"elérhető";"2022-06-20"
"5998250384962";"8496";"elérhető";"2022-02-14"
"5998250384993";"8499";"elérhető";"2022-02-14"
"5998250385105";"8510";"elérhető";"2022-04-20"
"5998250385112";"8511";"elérhető";"2022-02-10"
"5998250385174";"8517";"elérhető";"2022-04-20"
"5998250385181";"8518";"elérhető";"2022-05-20"
"5998250385310";"8531";"elérhető";""
"5998250385327";"8532";"elérhető";""
"5998250385334";"8533";"elérhető";""
"5998250385341";"8534";"nem elérhető";""
"5998250385358";"8535";"nem elérhető";""
"5998250385365";"8536";"elérhető";""
"5998250385372";"8537";"nem elérhető";""
"5998250385389";"8538";"elérhető";""
"5998250385396";"8539";"elérhető";""
"5998250385402";"8540";"elérhető";""
"5998250385419";"8541";"elérhető";"2022-02-21"
"5998250385426";"8542";"elérhető";"2022-04-20"
"5998250385433";"8543";"elérhető";"2022-07-20"
"5998250385440";"8544";"elérhető";""
"5998250385457";"8545";"elérhető";""
"5998250385464";"8546";"elérhető";""
"5998250385471";"8547";"elérhető";""
"5998250385518";"8551";"elérhető";""
"5998250385532";"8553";"elérhető";""
"5998250385549";"8554";"elérhető";""
"5998250385556";"8555";"elérhető";""
"5998250385563";"8556";"elérhető";""
"5998250385587";"8558";"elérhető";"2022-07-20"
"5998250385594";"8559";"nem elérhető";""
"5998250385600";"8560";"elérhető";""
"5998250385648";"8564";"nem elérhető";""
"5998250385662";"8566";"elérhető";""
"5998250385679";"8567";"elérhető";""
"5998250385686";"8568";"elérhető";"2022-04-20"
"5998250385693";"8569";"elérhető";""
"5998250385709";"8570";"elérhető";"2022-04-20"
"5998250385785";"8578";"elérhető";"2022-07-20"
"5998250385792";"8579";"nem elérhető";""
"5998250386171";"8617";"elérhető";"2022-04-20"
"5998250386188";"8618";"elérhető";"2022-04-20"
"5998250386195";"8619";"elérhető";"2022-05-20"
"5998250386201";"8620";"elérhető";"2022-05-20"
"5998250386317";"8631";"nem elérhető";"2022-02-21"
"5998250386324";"8632";"elérhető";""
"5998250386331";"8633";"nem elérhető";"2022-04-20"
"5998250386348";"8634";"elérhető";"2022-07-20"
"5998250386362";"8636";"elérhető";""
"5998250386379";"8637";"elérhető";""
"5998250386386";"8638";"elérhető";"2022-08-25"
"5998250386492";"8649";"nem elérhető";""
"5998250386508";"8650";"nem elérhető";""
"5998250386584";"8658";"nem elérhető";""
"5998250386607";"8660";"nem elérhető";""
"5998250386676";"8667";"elérhető";""
"5998250386683";"8668";"nem elérhető";""
"5998250386706";"8670";"elérhető";""
"5998250386713";"8671";"elérhető";"2022-04-20"
"5998250386720";"8672";"nem elérhető";""
"5998250386737";"8673";"nem elérhető";""
"5998250386744";"8674";"elérhető";""
"5998250386751";"8675";"elérhető";""
"5998250386768";"8676";"elérhető";""
"5998250386775";"8677";"elérhető";"2022-02-09"
"5998250386782";"8678";"elérhető";"2022-04-20"
"5998250386799";"8679";"elérhető";"2022-06-20"
"5998250386805";"8680";"elérhető";"2022-02-14"
"5998250386812";"8681";"elérhető";"2022-02-28"
"5998250386829";"8682";"elérhető";"2022-02-14"
"5998250386836";"8683";"elérhető";"2022-05-20"
"5998250386843";"8684";"elérhető";"2022-04-20"
"5998250386850";"8685";"elérhető";"2022-05-20"
"5998250386867";"8686";"elérhető";"2022-03-20"
"5998250386874";"8687";"elérhető";"2022-03-20"
"5998250386881";"8688";"nem elérhető";""
"5998250386898";"8689";"nem elérhető";""
"5998250386904";"8690";"nem elérhető";""
"5998250386911";"8691";"nem elérhető";""
"5998250386928";"8692";"nem elérhető";""
"5998250386966";"8696";"elérhető";"2022-03-20"
"5998250386973";"8697";"elérhető";"2022-05-20"
"5998250386980";"8698";"elérhető";""
"5998250386997";"8699";"elérhető";"2022-05-20"
"5998250387000";"8700";"elérhető";""
"5998250387055";"8705";"nem elérhető";""
"5998250387109";"8710";"elérhető";""
"5998250387147";"8714";"elérhető";"2022-03-04"
"5998250387161";"8716";"elérhető";"2022-02-14"
"5998250387178";"8717";"nem elérhető";"2022-04-20"
"5998250387307";"8730";"nem elérhető";"2022-03-07"
"5998250387314";"8731";"elérhető";"2022-04-20"
"5998250387321";"8732";"nem elérhető";""
"5998250387369";"8736";"elérhető";"2022-02-14"
"5998250387376";"8737";"elérhető";"2022-02-14"
"5998250387390";"8739";"elérhető";"2022-02-14"
"5998250387406";"8740";"elérhető";"2022-04-20"
"5998250387420";"8742";"elérhető";"2022-02-26"
"5998250387444";"8744";"nem elérhető";"2022-02-26"
"5998250387475";"8747";"elérhető";""
"5998250387482";"8748";"elérhető";"2022-02-10"
"5998250387499";"8749";"elérhető";"2022-02-10"
"5998250387536";"8753";"elérhető";"2022-02-14"
"5998250387543";"8754";"elérhető";"2022-02-14"
"5998250387574";"8757";"nem elérhető";"2022-02-26"
"5998250387581";"8758";"nem elérhető";""
"5998250387598";"8759";"elérhető";""
"5998250387635";"8763";"elérhető";"2022-02-14"
"5998250387642";"8764";"elérhető";"2022-07-20"
"5998250387666";"8766";"elérhető";"2022-04-20"
"5998250387673";"8767";"elérhető";"2022-04-20"
"5998250387703";"8770";"elérhető";""
"5998250387765";"8776";"elérhető";"2022-02-10"
"5998250387888";"8788";"elérhető";""
"5998250387901";"8790";"nem elérhető";""
"5998250387949";"8794";"elérhető";"2022-03-20"
"5998250387956";"8795";"elérhető";"2022-03-20"
"5998250387963";"8796";"elérhető";""
"5998250387970";"8797";"elérhető";"2022-04-20"
"5998250387994";"8799";"elérhető";"2022-03-04"
"5998250388007";"8800";"elérhető";"2022-02-10"
"5998250388113";"8811";"elérhető";"2022-04-20"
"5998250388120";"8812";"elérhető";"2022-04-20"
"5998250388137";"8813";"elérhető";""
"5998250388151";"8815";"elérhető";""
"5998250388298";"8829";"elérhető";""
"5998250388304";"8830";"elérhető";"2022-08-25"
"5998250388328";"8832";"elérhető";"2022-02-10"
"5998250388335";"8833";"elérhető";"2022-02-10"
"5998250388342";"8834";"elérhető";"2022-02-10"
"5998250388359";"8835";"elérhető";""
"5998250388366";"8836";"elérhető";""
"5998250388373";"8837";"elérhető";""
"5998250388380";"8838";"elérhető";""
"5998250388397";"8839";"elérhető";""
"5998250388441";"8844";"elérhető";""
"5998250388458";"8845";"elérhető";""
"5998250388472";"8847";"elérhető";"2022-05-20"
"5998250388489";"8848";"elérhető";""
"5998250388496";"8849";"elérhető";"2022-05-20"
"5998250388502";"8850";"elérhető";""
"5998250388731";"8873";"nem elérhető";"2022-02-26"
"5998250388748";"8874";"elérhető";"2022-03-07"
"5998250388885";"8888";"elérhető";"2022-08-25"
"5998250388892";"8889";"elérhető";"2022-06-20"
"5998250388908";"8890";"elérhető";""
"5998250388939";"8893";"elérhető";"2022-02-10"
"5998250388946";"8894";"elérhető";"2022-02-10"
"5998250389363";"8936";"elérhető";"2022-05-20"
"5998250389370";"8937";"elérhető";""
"5998250389387";"8938";"elérhető";""
"5998250389394";"8939";"elérhető";"2022-05-20"
"5998250389400";"8940";"nem elérhető";"2022-04-20"
"5998250389462";"8946";"elérhető";""
"5998250389486";"8948";"elérhető";""
"5998250389493";"8949";"elérhető";""
"5998250389769";"8976";"elérhető";""
"5998250389776";"8977";"elérhető";""
"5998250389783";"8978";"nem elérhető";""
"5998250399195";"9919";"elérhető";"2022-04-20"
"5998250399201";"9920";"elérhető";""
"5998250399218";"9921";"elérhető";""
"5998250399232";"9923";"elérhető";""
"5998250399263";"9926";"elérhető";"2022-08-25"
