"Item number","Product name (English)",Category,"Web category",Colli,box,"Country of origin","Related products","Last updated",Status,Inventory,"Inventory incl. future deliveries","Date available","Must be assembled","Master box length (cm)","Master box width (cm)","Master box height (cm)","Product box length (cm)","Product box width (cm)","Product box height (cm)",CBM,"CBM - Product","Suitable for package shipment","Wholesale price (EUR)","Retail price (EUR)",EAN,Materials,FSC,Colour,Size,"Net weight (g)","Gross weight (g)","Wattage (W)",Socket,"CE approved","CCC approved","Longevity (hrs)",Kelvin,"Cable length (cm)",Dimmable,"Incl. Bulb",Battery,"Image URL",Packshots01,Packshots02,Packshots03,Packshots04,Packshots05,Packshots06,Packshots07,Packshots08,Packshots09,Packshots10,Close-ups01,Close-ups02,Close-ups03,Close-ups04,Close-ups05,Close-ups06,Close-ups07,Close-ups08,Close-ups09,Close-ups10,Styleshots01,Styleshots02,Styleshots03,Styleshots04,Styleshots05,Styleshots06,Styleshots07,Styleshots08,Styleshots09,Styleshots10,"Plug type",Connection,"Link - CE certificate",Diameter
661208,"Aurora Vase","General,Glass,Vases","Vases - Glass vases",12,12,China,,"31.01.2022 23:05",Active,0,916,24.09.2022,No,57,39,41,18,18,19,"0,091","0,008",Yes,"10,00","28,00",5712772102732,Glass,No,Blue,ø17xh18cm,800,860,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661208.jpg,https://images.hubsch-interior.com/images/661208.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw20_193.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_118.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_156.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_111.jpg,,,,,,,,,,17
661209,"Bloom Vase","General,Glass,Vases","Vases - Glass vases",12,12,China,,"31.01.2022 23:05",Active,0,518,24.08.2022,No,51,35,41,16,16,19,"0,073","0,006",Yes,"10,00","28,00",5712772102763,Glass,No,Purple,ø15xh18cm,800,860,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661209.jpg,https://images.hubsch-interior.com/images/661209.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_015.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_060.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_030.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_136.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_193.jpg,,,,,,,,,15
661302,"Lemonade Glasses (set of 2)","General,Glass,Kitchen,Sets,Vases","Kitchen accessories - Tableware",24,12,China,,"31.01.2022 23:05",Active,480,480,31.01.2022,No,39,28,27,17,9,10,"0,029","0,002",Yes,"8,00","22,00",5712772110171,Glass,No,"Amber,Clear,Green,Yellow",ø8xh9cm,160,210,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661302.jpg,https://images.hubsch-interior.com/images/661302.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/661302_ps_ss21_03.jpg,https://images.hubsch-interior.com/images/661302_ps_ss21_02.jpg,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_138.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_006.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_155.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_005.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_018.jpg,,,,,,,,,8
661304,"Popsicle Vases (set of 3)","General,Glass,Vases,Sets","Vases - Glass vases",4,4,China,,"31.01.2022 23:05",Active,147,747,31.01.2022,No,43,23,25,18,11,21,"0,025","0,006",Yes,"26,50","74,00",5712772110232,Glass,No,"Green,Yellow,Pink",ø7xh23cm,500,550,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661304.jpg,https://images.hubsch-interior.com/images/661304.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/661304_ps_ss21_03.jpg,https://images.hubsch-interior.com/images/661304_ps_ss21_01.jpg,https://images.hubsch-interior.com/images/661304_ps_ss21_02.jpg,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_030.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_067.jpg,,,,,,,,,,,," 10*6"
661305,"Kiosk Glass Bowl Blue","General,Glass,Kitchen","Kitchen accessories - Tableware",8,8,China,,"31.01.2022 23:05",Active,803,803,31.01.2022,No,30,29,26,14,14,10,"0,023","0,003",Yes,"9,40","26,00",5712772110263,Glass,No,"Blue,Clear",ø13xh9cm,170,200,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661305.jpg,https://images.hubsch-interior.com/images/661305.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw21_036.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_058.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_119.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_136.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_044.jpg,,,,,,,,,13
661306,"Kiosk Glass Bowl Amber","General,Glass,Kitchen","Kitchen accessories - Tableware",8,8,China,,"31.01.2022 23:05",Active,637,637,31.01.2022,No,30,29,26,14,14,10,"0,023","0,003",Yes,"9,40","26,00",5712772110294,Glass,No,"Amber,Clear",ø13xh9cm,170,200,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661306.jpg,https://images.hubsch-interior.com/images/661306.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_061.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_136.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_002.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_058.jpg,,,,,,,,,,13
661307,"Kiosk Glass Bowl Pink","General,Glass,Kitchen","Kitchen accessories - Tableware",8,8,China,,"31.01.2022 23:05",Active,0,724,05.06.2022,No,30,29,26,14,14,10,"0,023","0,003",Yes,"9,40","26,00",5712772110324,Glass,No,"Clear,Pink",ø13xh9cm,170,200,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661307.jpg,https://images.hubsch-interior.com/images/661307.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_058.jpg,,,,,,,,,,,,,13
661401,"Kiosk Glass Clear/Pink","General,Glass,Kitchen,Vases","Kitchen accessories - Tableware",6,24,China,,"31.01.2022 23:05",Active,591,2991,31.01.2022,No,39,28,25,26,18,11,"0,027","0,001",Yes,"2,80","8,00",5712772118900,Glass,No,"Clear,Pink",ø8xh10cm,100,200,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661401.jpg,https://images.hubsch-interior.com/images/661401.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw21_040.jpg,,,,,,,,,,,,,8
661402,"Kiosk Glass Clear/Yellow","General,Glass,Kitchen,Vases","Kitchen accessories - Tableware",6,24,China,,"31.01.2022 23:05",Active,867,3267,31.01.2022,No,39,28,25,26,18,11,"0,027","0,001",Yes,"2,80","8,00",5712772118931,Glass,No,"Clear,Yellow",ø8xh10cm,100,200,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661402.jpg,https://images.hubsch-interior.com/images/661402.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_102.jpg,,,,,,,,,,,,,8
661403,"Kiosk Glass Clear/Amber","General,Glass,Kitchen,Vases","Kitchen accessories - Tableware",6,24,China,,"31.01.2022 23:05",Active,736,3136,31.01.2022,No,39,28,25,26,18,11,"0,027","0,001",Yes,"2,80","8,00",5712772118962,Glass,No,"Amber,Clear",ø8xh10cm,100,200,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661403.jpg,https://images.hubsch-interior.com/images/661403.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw21_118.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_152.jpg,,,,,,,,,,,,8
661404,"Kiosk Glass Clear/Green","General,Glass,Kitchen,Vases","Kitchen accessories - Tableware",6,24,China,,"31.01.2022 23:05",Active,517,2917,31.01.2022,No,39,28,25,26,18,11,"0,027","0,001",Yes,"2,80","8,00",5712772118993,Glass,No,"Clear,Green",ø8xh10cm,100,200,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661404.jpg,https://images.hubsch-interior.com/images/661404.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
661405,"Lemonade Jug Amber","General,Glass,Kitchen,Vases","Kitchen accessories - Tableware",4,4,China,,"31.01.2022 23:05",Active,0,740,05.06.2022,No,39,27,29,18,12,26,"0,031","0,008",Yes,"19,00","53,00",5712772118849,Glass,No,"Amber,Clear,Pink",ø10xh25cm,320,400,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661405.jpg,https://images.hubsch-interior.com/images/661405.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15*10
661406,"Lemonade Jug Green","General,Glass,Kitchen,Vases","Kitchen accessories - Tableware",4,4,China,,"31.01.2022 23:05",Active,0,696,05.06.2022,No,39,27,29,18,12,26,"0,031","0,008",Yes,"19,00","53,00",5712772118870,Glass,No,"Clear,Green,Yellow",ø10xh25cm,320,400,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661406.jpg,https://images.hubsch-interior.com/images/661406.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_138.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_039.jpg,,,,,,,,,,,,15*10
661501,"Blaze Bowl","General,Glass,Kitchen","Kitchen accessories,Kitchen accessories - Tableware,News",4,2,China,,"31.01.2022 23:05",Active,0,434,24.08.2022,No,35,35,39,32,32,18,"0,048","0,024",Yes,"29,50","83,00",5712772121634,Glass,No,Multi-coloured,ø31xh17cm,2.000,2.500,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661501.jpg,https://images.hubsch-interior.com/images/661501.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_129.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_137.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_069.jpg,,,,,,,,,,,31
661502,"Akin Candleholders Brown (set of 2)","General,Glass,Sets","Candlesticks & lanterns,Candlesticks & lanterns - Candlesticks,News",6,6,China,,"31.01.2022 23:05",Active,0,492,24.08.2022,No,51,31,35,28,16,16,"0,055","0,009",Yes,"22,00","62,00",5712772121665,Glass,No,Brown,"ø12xh12, ø15xh15cm",2.000,2.300,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661502.jpg,https://images.hubsch-interior.com/images/661502.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12, 15"
661503,"Akin Candleholders Green (set of 2)","General,Glass,Sets","Candlesticks & lanterns,Candlesticks & lanterns - Candlesticks,News",6,6,China,,"31.01.2022 23:05",Active,0,486,24.08.2022,No,51,31,35,28,16,16,"0,055","0,009",Yes,"22,00","62,00",5712772121696,Glass,No,Green,"ø12xh12, ø15xh15cm",2.000,2.300,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661503.jpg,https://images.hubsch-interior.com/images/661503.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_080.jpg,,,,,,,,,,,,,"12, 15"
661504,"Akin Candleholders Pink (set of 2)","General,Glass,Sets","Candlesticks & lanterns,Candlesticks & lanterns - Candlesticks,News",6,6,China,,"31.01.2022 23:05",Active,0,478,24.08.2022,No,51,31,35,28,16,16,"0,055","0,009",Yes,"22,00","62,00",5712772121726,Glass,No,Pink,"ø12xh12, ø15xh15cm",2.000,2.300,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661504.jpg,https://images.hubsch-interior.com/images/661504.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_102.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_142.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_108.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_107.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_106.jpg,,,,,,,,,"12, 15"
661505,"Fleur Vase Round","General,Glass,Vases","Vases,Vases - Glass vases,News",6,6,China,,"31.01.2022 23:05",Active,0,510,24.08.2022,No,60,41,21,19,19,18,"0,052","0,009",Yes,"13,00","36,00",5712772121757,Glass,No,Yellow,ø18xh17cm,600,650,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661505.jpg,https://images.hubsch-interior.com/images/661505.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_088.jpg,,,,,,,,,,,,,18
661506,"Flora Bowl Green","General,Glass,Kitchen,Sets","Kitchen accessories,Kitchen accessories - Tableware,News",6,6,China,,"31.01.2022 23:05",Active,0,462,24.08.2022,No,51,19,25,16,16,11,"0,024","0,004",Yes,"14,50","41,00",5712772121788,Glass,No,Green," ø15xh7cm",115,120,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661506.jpg,https://images.hubsch-interior.com/images/661506.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_066.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_152.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_130.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_108.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_107.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_102.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_106.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_113.jpg,,,,,,15
661507,"Flora Bowl Pink","General,Glass,Kitchen","Kitchen accessories - Tableware,News",6,6,China,,"31.01.2022 23:05",Active,0,462,24.08.2022,No,29,16,27,13,13,8,"0,013","0,002",Yes,"13,00","36,00",5712772124123,Glass,No,Pink," ø12xh7cm",85,100,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661507.jpg,https://images.hubsch-interior.com/images/661507.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_113.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_142.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_143.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_066.jpg,,,,,,,,,,12
661508,"Flora Watering Can Green/Amber","General,Glass,Kitchen,Vases","Garden Furniture,Pottery & Watering cans - Watering Cans,News",6,6,China,,"31.01.2022 23:05",Active,0,348,24.08.2022,No,51,37,33,33,16,15,"0,062","0,010",Yes,"14,50","41,00",5712772121849,Glass,No,"Amber,Green",24x14xh14cm,225,250,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661508.jpg,https://images.hubsch-interior.com/images/661508.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_048.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_047.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_046.jpg,,,,,,,,,,,0
661509,"Flora Watering Can Dark green/Pink","General,Glass,Kitchen,Vases","Garden Furniture,Pottery & Watering cans - Watering Cans,News",6,6,China,,"31.01.2022 23:05",Active,0,390,24.08.2022,No,51,37,33,33,16,15,"0,062","0,010",Yes,"14,50","41,00",5712772121870,Glass,No,"Dark green,Pink",24x14xh14cm,225,250,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661509.jpg,https://images.hubsch-interior.com/images/661509.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_047.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_048.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_122.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_046.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_136.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_075.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_123.jpg,,,,,,,0
661510,"Flora Dome Smoked","General,Glass,Kitchen","Kitchen accessories,Kitchen accessories - Glass Storage,News",6,6,China,,"31.01.2022 23:05",Active,0,654,24.08.2022,No,57,39,25,18,18,22,"0,056","0,009",Yes,"14,50","41,00",5712772121900,Glass,No,"Amber,Smoked",ø16xh22cm,400,450,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661510.jpg,https://images.hubsch-interior.com/images/661510.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_131.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_132.jpg,,,,,,,,,,,,16
661511,"Flora Dome Green","General,Glass,Kitchen","Kitchen accessories,Kitchen accessories - Glass Storage,News",6,6,China,,"31.01.2022 23:05",Active,0,606,24.08.2022,No,57,39,25,18,18,22,"0,056","0,009",Yes,"14,50","41,00",5712772121931,Glass,No,"Clear,Green,Pink",ø16xh22cm,400,450,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661511.jpg,https://images.hubsch-interior.com/images/661511.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_066.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_065.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_136.jpg,,,,,,,,,,,16
661512,"Fleur Vases Green (set of 3)",General,"Vases,Vases - Glass vases,News",6,6,China,,"31.01.2022 23:05",Active,0,522,24.08.2022,No,32,25,30,23,8,22,"0,024","0,004",Yes,"13,00","36,00",5712772121962,Glass,No,Green,"ø7xh10, ø7xh15, ø7xh20cm",2.140,2.800,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/661512.jpg,https://images.hubsch-interior.com/images/661512.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_138.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_123.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_099.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_122.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_095.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_043.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_098.jpg,,,,,,,"7, 7, 7"
670304,"Loft frame Chained Large black","General,Glass","Wall decoration - Frames",6,6,India,,"31.01.2022 23:05","To be discontinued",344,344,31.01.2022,No,75,52,62,1,1,1,"0,242","0,040",Yes,"25,00","70,00",5712772054888,"Glass,Iron",No,"Black,Clear",41xh51cm,3.000,3.300,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/670304.jpg,https://images.hubsch-interior.com/images/670304.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
670806,"Seed Pots Dark Green (set of 2)","General,Pottery,Sets,Vases","Pottery & Watering cans - Plant Pots",6,6,China,"670804,670805,670808","31.01.2022 23:05",Active,580,580,31.01.2022,No,42,26,38,24,13,17,"0,041","0,007",Yes,"12,50","35,00",5712772068786,Ceramics,No,"Dark green,Blue","ø11xh14, ø12xh16cm",1.500,1.830,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/670806.jpg,https://images.hubsch-interior.com/images/670806.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11, 12"
670808,"Capri Pots Beige (set of 2)","General,Pottery,Sets,Vases","Pottery & Watering cans - Plant Pots",6,6,China,"670806,670809","31.01.2022 23:05",Active,249,249,31.01.2022,No,61,36,43,34,20,20,"0,094","0,016",Yes,"20,50","57,00",5712772068809,Ceramics,No,"Beige,Brown","ø15xh14, ø18xh18cm",2.160,2.500,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/670808.jpg,https://images.hubsch-interior.com/images/670808.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss19_271.jpg,https://images.hubsch-interior.com/images/hubsch_ss19_289.jpg,https://images.hubsch-interior.com/images/hubsch_ss19_268.jpg,,,,,,,,,,,"15, 18"
670810,"Glaze Pots (set of 2)","General,Pottery,Sets,Vases","Pottery & Watering cans - Plant Pots",6,6,China,"670809,760808","31.01.2022 23:05",Active,778,778,31.01.2022,No,55,19,36,18,17,16,"0,038","0,006",Yes,"20,50","57,00",5712772068823,Ceramics,No,"Beige,Brown,Light blue","ø14xh13, ø17xh15cm",1.580,1.910,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/670810.jpg,https://images.hubsch-interior.com/images/670810.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss20_101.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_007.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_010.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_060.jpg,,,,,,,,,,"14, 17"
671102,"Plinth Pots Brown/Purple (set of 2)","General,Pottery,Sets,Vases","Pottery & Watering cans - Plant Pots",4,4,China,,"31.01.2022 23:05",Active,464,464,31.01.2022,No,63,38,30,31,18,28,"0,072","0,018",Yes,"31,00","81,00",5712772072776,Ceramics,No,"Brown,Purple","ø12xh23, ø16xh25cm",3.000,3.500,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/671102.jpg,https://images.hubsch-interior.com/images/671102.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss20_118.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_122.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_165.jpg,,,,,,,,,,,"12, 16"
671103,"Plinth Pots Beige/Black (set of 2)","General,Pottery,Sets,Vases","Pottery & Watering cans - Plant Pots",4,4,China,,"31.01.2022 23:05",Active,460,1060,31.01.2022,No,63,38,30,31,18,28,"0,072","0,018",Yes,"31,00","81,00",5712772072783,Ceramics,No,"Beige,Black","ø12xh23, ø16xh25cm",3.000,3.500,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/671103.jpg,https://images.hubsch-interior.com/images/671103.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss20_165.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_110.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_161.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_150.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_127.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_002.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_125.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_100.jpg,,,,,,"12, 15"
671104,"Seed Pots Dark Blue (set of 2)","General,Pottery,Sets,Vases","Pottery & Watering cans - Plant Pots",6,6,China,,"31.01.2022 23:05",Active,0,544,14.07.2022,No,54,19,38,19,19,18,"0,039","0,006",Yes,"19,00","53,00",5712772072790,Ceramics,No,"Dark blue,Maroon","ø16xh16, ø13xh13cm",1.830,2.160,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/671104.jpg,https://images.hubsch-interior.com/images/671104.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss20_160.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_165.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_118.jpg,,,,,,,,,,,"16, 13"
671105,"Stand Pots (set of 2)","General,Pottery,Sets,Vases","Pottery & Watering cans - Plant Pots",6,6,China,,"31.01.2022 23:05",Active,415,415,31.01.2022,No,58,40,29,19,19,27,"0,067","0,011",Yes,"29,50","83,00",5712772072806,Ceramics,No,"Dark green","ø14xh19, ø18xh24cm",3.330,3.660,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/671105.jpg,https://images.hubsch-interior.com/images/671105.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss20_160.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_165.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_086.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_086.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_145.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_144.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_127.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_159.jpg,https://images.hubsch-interior.com/images/hubsch_ss20_118.jpg,,,,,"14, 18"
